day,percent.001,percent.023,percent.159,percent.5,percent.841,percent.977,percent.999
2978,2017-02-25,1651701200,2287527600,6218090800,1.453e+10,27581380000,44061860000,46727820000
2979,2017-02-26,1649587200,2291705600,6261164800,1.4509e+10,27540728000,43997816000,46659992000
2980,2017-02-27,1649847200,2293285600,6270904800,1.4511e+10,27544820000,44003540000,46665980000
2981,2017-02-28,1652503200,2297173600,6282408800,1.4534e+10,27588292000,44073124000,46739788000
2982,2017-03-01,1646296000,2288608000,6259264000,1.448e+10,27485524000,43909428000,46566236000
2983,2017-03-02,1647109600,2289720800,6262226400,1.4486e+10,27498620000,43930140000,46588180000
2984,2017-03-03,1645074400,2286911200,6254629600,1.4469e+10,27465152000,43876544000,46531328000
2985,2017-03-04,1625832800,2260154400,6181415200,1.4299e+10,27143296000,43362112000,45985744000
2986,2017-03-05,18072500000,18171500000,18783500000,2.438e+10,31387728000,36012816000,36760992000
2987,2017-03-06,1012000160,1345083680,3404145440,7577300000,14365680400,22822758800,24190815600
2988,2017-03-07,1754578800,2332712400,5906629200,1.315e+10,24920356000,39596932000,41971084000
2989,2017-03-08,1880670000,2500410000,6331530000,1.4097e+10,26711880000,42444360000,44989320000
2990,2017-03-09,1904325600,2531888800,6411370400,1.4274e+10,27048740000,42979780000,45556860000
2991,2017-03-10,1905238000,2533074000,6414242000,1.4281e+10,27061108000,42998676000,45576812000
2992,2017-03-11,1913259600,2543770800,6441476400,1.4341e+10,27175608000,43181176000,45770312000
2993,2017-03-12,1905950400,2534059200,6416913600,1.4287e+10,27071840000,43016480000,45595760000
2994,2017-03-13,1910213200,2539703600,6431098800,1.4318e+10,27132136000,43111592000,45696504000
2995,2017-03-14,1906456400,2534697200,6418367600,1.429e+10,27078388000,43026836000,45606732000
2996,2017-03-15,1892447200,2516085600,6371304800,1.4185e+10,26879764000,42710708000,45271596000
2997,2017-03-16,1901888000,2528624000,6402992000,1.4256e+10,27013544000,42923368000,45497016000
2998,2017-03-17,1904730400,2532399200,6412533600,1.4277e+10,27053560000,42987320000,45564840000
2999,2017-03-18,1892447200,2516085600,6371304800,1.4185e+10,26879764000,42710708000,45271596000
3000,2017-03-19,1897523600,2522842800,6388452400,1.4223e+10,26952156000,42825532000,45393284000
3001,2017-03-20,1878030800,2496908400,6322697200,1.4077e+10,26674320000,42385040000,44926480000
3002,2017-03-21,533346560,713450880,1826823040,6129800000,7933040800,8606077600,8714951200
3003,2017-03-22,307369040,358607920,675357360,3312600000,8847308000,11212076000,11594612000
3004,2017-03-23,53486028,56830644,77506452,477390000,1155207280,1429938160,1474379920
3005,2017-03-24,1029993200,1337843600,3240918800,7367700000,13667894400,21697116800,22995961600
3006,2017-03-25,760809760,865304480,1511271840,5.486e+09,14862416000,18612752000,19219424000
3007,2017-03-26,1186625600,1519388800,3576470400,9885800000,19044884000,27847348000,29271276000
3008,2017-03-27,1068534400,1161691200,1737569600,2559600000,2777876400,3055370800,3100259600
3009,2017-03-28,989291320,1282360360,3094059880,6884600000,12829604400,20356986800,21574651600
3010,2017-03-29,1719157600,2228624800,5378058400,1.1964e+10,22296108000,35377676000,37493812000
3011,2017-03-30,1836438800,2380692400,5745169200,1.278e+10,23818068000,37791796000,40052252000
3012,2017-03-31,1799034400,2332191200,5628069600,1.2519e+10,23332332000,37021004000,39235348000
3013,2017-04-01,1806232000,2341536000,5650688000,1.257e+10,23426460000,37170620000,39393940000
3014,2017-04-02,1834208400,2377793200,5738135600,1.2764e+10,23788784000,37745648000,40003376000
3015,2017-04-03,1833194800,2376480400,5734973200,1.2757e+10,23775688000,37724936000,39981432000
3016,2017-04-04,1856914000,2407222000,5809126000,1.2922e+10,24083172000,38212484000,40498108000
3017,2017-04-05,1855190400,2404979200,5803673600,1.291e+10,24060436000,38176692000,40460204000
3018,2017-04-06,1805826000,2340998000,5649334000,1.2567e+10,23420276000,37161172000,39383964000
3019,2017-04-07,71469232,75368336,99471888,121210000,264126520,277960440,280198280
3020,2017-04-08,1807878.4,3380403.2,13101465.6,49823000,703774280,1126337160,1194692920
3021,2017-04-09,93973220,147614060,479211980,6.554e+09,12216035600,19382093200,20541308400
3022,2017-04-10,1404441600,1640756800,3101614400,1.1399e+10,21245240000,33708280000,35724360000
3023,2017-04-11,1703062800,2164244400,5015185200,1.206e+10,22478360000,35664920000,37798040000
3024,2017-04-12,1731621600,2224896800,5274234400,1.2016e+10,22396964000,35535108000,37660396000
3025,2017-04-13,1824237200,4322055600,19763114800,4.3772e+10,164882696000,311443912000,335152344000
3026,2017-04-14,1730394400,1860071200,2661709600,5936400000,12717440400,21631478800,23073455600
3027,2017-04-15,1458898000,1859254000,4334182000,1.1485e+10,21870832000,37123504000,39590848000
3028,2017-04-16,1693931600,2198426800,5317124400,1.2339e+10,24090588000,39386236000,41860532000
3029,2017-04-17,231732480,260607040,439104320,636710000,782092000,793244000,795048000
3030,2017-04-18,707125400,737384200,924438600,1060800000,1626190000,1992030000,2051210000
3031,2017-04-19,909529080,1180108840,2852783720,6405700000,12619240000,20458280000,21726360000
3032,2017-04-20,1625633600,3298372800,13638942400,3.5352e+10,93146228000,114567316000,118032492000
3033,2017-04-21,1666120800,1877778400,3186207200,6958300000,19469241200,37115676400,39970246800
3034,2017-04-22,1689278800,2155212400,5035529200,1.1926e+10,23344784000,38933648000,41455376000
3035,2017-04-23,1688762000,2196126000,5332558000,1.2728e+10,23934072000,39137784000,41597208000
3036,2017-04-24,1687054000,2200842000,5376986000,1.2849e+10,24008928000,39133216000,41579792000
3037,2017-04-25,1696334400,2214091200,5414769600,1.2942e+10,24157340000,39353980000,41812260000
3038,2017-04-26,1691475600,2207938800,5400620400,1.2909e+10,24090764000,39241708000,41692596000
3039,2017-04-27,1687319600,2202550800,5387616400,1.2878e+10,24032012000,39145964000,41590868000
3040,2017-04-28,1654058400,2159143200,5281485600,1.2624e+10,23558540000,38374380000,40771060000
3041,2017-04-29,1652436000,2157028000,5276324000,1.2611e+10,23535076000,38336772000,40731164000
3042,2017-04-30,1673123200,2184033600,5342388800,1.2769e+10,23829836000,38816492000,41240804000
3043,2017-05-01,1662982000,2170786000,5309938000,1.2692e+10,23685048000,38580856000,40990472000
3044,2017-05-02,1654869600,2160200800,5284066400,1.263e+10,23570272000,38393184000,40791008000
3045,2017-05-03,1672310800,2182948400,5339617200,1.2763e+10,23817740000,38796780000,41219860000
3046,2017-05-04,1677484000,2189732000,5356356000,1.2803e+10,23892408000,38918776000,41349512000
3047,2017-05-05,1668965200,2178599600,5329066800,1.2738e+10,23770720000,38719840000,41138080000
3048,2017-05-06,1673528400,2184553200,5343615600,1.2772e+10,23835384000,38825848000,41250776000
3049,2017-05-07,1669269200,2178991600,5330002800,1.274e+10,23774540000,38726380000,41145060000
3050,2017-05-08,1667850000,2177150000,5325550000,1.2729e+10,23755168000,38694496000,41111152000
3051,2017-05-09,1670588000,2180724000,5334292000,1.275e+10,23793912000,38758264000,41178968000
3052,2017-05-10,1659230000,2165890000,5297970000,1.2663e+10,23632480000,38494560000,40898720000
3053,2017-05-11,1647770800,2150928400,5261357200,1.2576e+10,23468684000,38227948000,40615476000
3054,2017-05-12,1643715200,2145649600,5248516800,1.2545e+10,23411660000,38135020000,40516740000
3055,2017-05-13,1650407600,2154374800,5269808400,1.2596e+10,23506700000,38289900000,40681300000
3056,2017-05-14,1653956800,2159006400,5281131200,1.2623e+10,23556812000,38371564000,40768068000
3057,2017-05-15,1652841600,2157556800,5277614400,1.2615e+10,23541260000,38346220000,40741140000
3058,2017-05-16,1641686000,2142978000,5241874000,1.2529e+10,23382284000,38087148000,40465876000
3059,2017-05-17,1642904400,2144601200,5245999600,1.2539e+10,23400292000,38117124000,40497788000
3060,2017-05-18,1636413200,2136103600,5225098800,1.2489e+10,23306980000,37965060000,40336220000
3061,2017-05-19,1652740000,2157420000,5277260000,1.2614e+10,23539532000,38343404000,40738148000
3062,2017-05-20,1659635600,2166418800,5299260400,1.2666e+10,23638028000,38503916000,40908692000
3063,2017-05-21,1658621200,2165087600,5295970800,1.2659e+10,23622840000,38479480000,40882760000
3064,2017-05-22,1653551200,2158477600,5279840800,1.262e+10,23551264000,38362208000,40758096000
3065,2017-05-23,1654464800,2159690400,5282903200,1.2627e+10,23565088000,38384736000,40782032000
3066,2017-05-24,1637326000,2137298000,5228034000,1.2496e+10,23320076000,37985772000,40358164000
3067,2017-05-25,1624346000,2120358000,5186614000,1.2397e+10,23135544000,37685368000,40039016000
3068,2017-05-26,1625563200,2121953600,5190548800,1.2407e+10,23152824000,37713528000,40068936000
3069,2017-05-27,1626069200,2122591600,5192002800,1.241e+10,23159372000,37723884000,40079908000
3070,2017-05-28,1625157200,2121415600,5189194800,1.2403e+10,23146640000,37704080000,40058960000
3071,2017-05-29,1625562400,2121935200,5190421600,1.2406e+10,23152460000,37712620000,40067940000
3072,2017-05-30,1619680800,2114258400,5171647200,1.2361e+10,23068516000,37576452000,39923324000
3073,2017-05-31,1614612000,2107676000,5155708000,1.2323e+10,22997304000,37460088000,39799656000
3074,2017-06-01,1618465200,2112699600,5167966800,1.2353e+10,23052236000,37549292000,39894404000
3075,2017-06-02,1618667600,2112954800,5168548400,1.2354e+10,23054692000,37553924000,39899388000
3076,2017-06-03,1611163200,2103153600,5144548800,1.2297e+10,22947556000,37379332000,39713884000
3077,2017-06-04,1602848400,2092313200,5118095600,1.2233e+10,22829688000,37186936000,39509432000
3078,2017-06-05,1610250800,2101968400,5141677200,1.229e+10,22935096000,37358712000,39691944000
3079,2017-06-06,1605788400,2096133200,5127355600,1.2255e+10,22871160000,37254520000,39581240000
3080,2017-06-07,1590374800,2076020400,5078193200,1.2138e+10,22652068000,36897796000,39202252000
3081,2017-06-08,1585202800,2069264400,5061645200,1.2098e+10,22577764000,36776708000,39073596000
3082,2017-06-09,1586319200,2070741600,5065352800,1.2107e+10,22594680000,36803960000,39102520000
3083,2017-06-10,1578814800,2060940400,5041353200,1.205e+10,22487908000,36630276000,38918012000
3084,2017-06-11,1576482400,2057895200,5033901600,1.2032e+10,22454076000,36575772000,38860164000
3085,2017-06-12,1585709600,2069920800,5063226400,1.2102e+10,22585040000,36788880000,39086560000
3086,2017-06-13,1585913600,2070212800,5064062400,1.2104e+10,22588496000,36794512000,39092544000
3087,2017-06-14,1584088000,2067824000,5058192000,1.209e+10,22562576000,36752272000,39047664000
3088,2017-06-15,1585101200,2069127600,5061290800,1.2098e+10,22576400000,36774800000,39071600000
3089,2017-06-16,1572120800,2052178400,5019807200,1.1998e+10,22391504000,36473488000,38751456000
3090,2017-06-17,1555896800,2031026400,4968191200,1.1875e+10,22161316000,36098052000,38352524000
3091,2017-06-18,1551535200,2025309600,4954096800,1.1841e+10,22098108000,35995676000,38243812000
3092,2017-06-19,1565327200,2043325600,4998224800,1.1947e+10,22295100000,36316700000,38584900000
3093,2017-06-20,1572729200,2052971600,5021742800,1.2003e+10,22400144000,36487568000,38766416000
3094,2017-06-21,1569382800,2048604400,5011065200,1.1977e+10,22352124000,36409628000,38683636000
3095,2017-06-22,1549812000,2023076000,4948708000,1.1828e+10,22073916000,35956252000,38201924000
3096,2017-06-23,1551838800,2025692400,4954969200,1.1843e+10,22101928000,36002216000,38250792000
3097,2017-06-24,1564110000,2041730000,4994290000,1.1937e+10,22277456000,36287632000,38553984000
3098,2017-06-25,1555388800,2030342400,4966419200,1.1871e+10,22153040000,36084880000,38338560000
3099,2017-06-26,1544537600,2016164800,4931678400,1.1788e+10,21998248000,35833256000,38071272000
3100,2017-06-27,1546668400,2018973200,4938675600,1.1804e+10,22029352000,35883944000,38125128000
3101,2017-06-28,1548087600,2020814800,4943128400,1.1815e+10,22049360000,35915920000,38159040000
3102,2017-06-29,1543727200,2015125600,4929224800,1.1782e+10,21987516000,35815452000,38052324000
3103,2017-06-30,1536526400,2005707200,4906097600,1.1727e+10,21884200000,35647400000,37873800000
3104,2017-07-01,1532470000,2000410000,4893130000,1.1696e+10,21826448000,35552656000,37773072000
3105,2017-07-02,1532876400,2000957200,4894547600,1.1699e+10,21832360000,35562920000,37784040000
3106,2017-07-03,1527502000,1993946000,4877418000,1.1658e+10,21756328000,35439016000,37652392000
3107,2017-07-04,1525271200,1991037600,4870320800,1.1641e+10,21724860000,35387420000,37597540000
3108,2017-07-05,1526082400,1992095200,4872901600,1.1647e+10,21735592000,35405224000,37616488000
3109,2017-07-06,1525777200,1991675600,4871774800,1.1645e+10,21730772000,35397684000,37608508000
3110,2017-07-07,1511682800,1973304400,4826965200,1.1538e+10,21531324000,35072028000,37262436000
3111,2017-07-08,1508133600,1968672800,4815642400,1.1511e+10,21480576000,34990272000,37175664000
3112,2017-07-09,1511885200,1973559600,4827546800,1.1539e+10,21533416000,35075752000,37266424000
3113,2017-07-10,1504076000,1963348000,4802484000,1.1479e+10,21421460000,34893620000,37072940000
3114,2017-07-11,1494037600,1950264800,4770578400,1.1403e+10,21279764000,34662708000,36827596000
3115,2017-07-12,1495354800,1951960400,4774613200,1.1412e+10,21297408000,34691776000,36858512000
3116,2017-07-13,1495760800,1952498400,4775967200,1.1416e+10,21303592000,34701224000,36868488000
3117,2017-07-14,1492415200,1948149600,4765416800,1.139e+10,21256936000,34625192000,36787704000
3118,2017-07-15,1492415200,1948149600,4765416800,1.139e+10,21256572000,34624284000,36786708000
3119,2017-07-16,1483085600,1935968800,4735610400,1.1319e+10,21123880000,34408360000,36557320000
3120,2017-07-17,1471829600,1921280800,4699706400,1.1233e+10,20963540000,34147380000,36280060000
3121,2017-07-18,1459761600,1905516800,4661094400,1.1141e+10,20791104000,33866688000,35981856000
3122,2017-07-19,1465136000,1912528000,4678224000,1.1182e+10,20867500000,33991500000,36114500000
3123,2017-07-20,1465643600,1913202800,4679932400,1.1186e+10,20875412000,34003764000,36127468000
3124,2017-07-21,1465745200,1913339600,4680286800,1.1187e+10,20877140000,34006580000,36130460000
3125,2017-07-22,1470916000,1920068000,4696644000,1.1226e+10,20949716000,34124852000,36256124000
3126,2017-07-23,1463412400,1910285200,4672771600,1.1169e+10,20842944000,33951168000,36071616000
3127,2017-07-24,1447288000,1889224000,4621192000,1.1046e+10,20613120000,33576640000,35673680000
3128,2017-07-25,1445970800,1887528400,4617157200,1.1036e+10,20595476000,33547572000,35642764000
3129,2017-07-26,1451040400,1894129200,4633223600,1.1074e+10,20666688000,33663936000,35766432000
3130,2017-07-27,1459964800,1905790400,4661803200,1.1143e+10,20794560000,33872320000,35987840000
3131,2017-07-28,1449926000,1892698000,4629834000,1.1066e+10,20651500000,33639500000,35740500000
3132,2017-07-29,1438568400,1877873200,4593575600,1.098e+10,20490432000,33376704000,35461248000
3133,2017-07-30,1438770400,1878119200,4594093600,1.0981e+10,20492524000,33380428000,35465236000
3134,2017-07-31,1436438400,1875083200,4586705600,1.0963e+10,20459692000,33326924000,35408388000
3135,2017-08-01,1438972400,1878365200,4594611600,1.0982e+10,20494252000,33383244000,35468228000
3136,2017-08-02,1424066800,1858936400,4547221200,1.0869e+10,20283436000,33039692000,35103204000
3137,2017-08-03,1410071200,1840637600,4502320800,1.0762e+10,20082988000,32713036000,34756132000
3138,2017-08-04,1410984400,1841841200,4505319600,1.0769e+10,20096448000,32734656000,34779072000
3139,2017-08-05,1411490800,1842488400,4506837200,1.0772e+10,20102724000,32745828000,34791036000
3140,2017-08-06,1403176800,1831666400,4480511200,1.0709e+10,19985856000,32554432000,34587584000
3141,2017-08-07,1401248800,1829122400,4474159200,1.0694e+10,19957208000,32508376000,34538712000
3142,2017-08-08,1398106400,1825047200,4464317600,1.0671e+10,19913644000,32437068000,34462916000
3143,2017-08-09,1387965200,1811799600,4431866800,1.0593e+10,19768856000,32201432000,34212584000
3144,2017-08-10,1389992800,1814434400,4438255200,1.0608e+10,19796868000,32247396000,34261452000
3145,2017-08-11,1387560400,1811289200,4430703600,1.059e+10,19763672000,32192984000,34203608000
3146,2017-08-12,1377925600,1798688800,4399770400,1.0516e+10,19625432000,31967704000,33964248000
3147,2017-08-13,1367988000,1785724000,4368092000,1.0441e+10,19484100000,31737700000,33719900000
3148,2017-08-14,1362207600,1778174800,4349608400,1.0396e+10,19401520000,31603440000,33577280000
