,sub_42,bif_sum,date,year,month,day
1676,0.0,0.0,2013-08-05,2013,8,5
1677,0.0,0.0,2013-08-06,2013,8,6
1678,0.0,0.0,2013-08-07,2013,8,7
1679,0.0,0.0,2013-08-08,2013,8,8
1680,0.0,0.0,2013-08-09,2013,8,9
1681,0.0,0.0,2013-08-10,2013,8,10
1682,0.0,0.0,2013-08-11,2013,8,11
1683,0.0,0.0,2013-08-12,2013,8,12
1684,0.0,0.0,2013-08-13,2013,8,13
1685,0.0,0.0,2013-08-14,2013,8,14
1686,0.0,0.0,2013-08-15,2013,8,15
1687,0.0,0.0,2013-08-16,2013,8,16
1688,0.0,0.0,2013-08-17,2013,8,17
1689,0.0,0.0,2013-08-18,2013,8,18
1690,0.0,0.0,2013-08-19,2013,8,19
1691,0.0,0.0,2013-08-20,2013,8,20
1692,0.0,0.0,2013-08-21,2013,8,21
1693,0.0,0.0,2013-08-22,2013,8,22
1694,0.0,0.0,2013-08-23,2013,8,23
1695,0.0,0.0,2013-08-24,2013,8,24
1696,0.0,0.0,2013-08-25,2013,8,25
1697,0.0,0.0,2013-08-26,2013,8,26
1698,0.0,0.0,2013-08-27,2013,8,27
1699,0.0,0.0,2013-08-28,2013,8,28
1700,0.0,0.0,2013-08-29,2013,8,29
1701,0.0,0.0,2013-08-30,2013,8,30
1702,0.0,0.0,2013-08-31,2013,8,31
1703,0.0,0.0,2013-09-01,2013,9,1
1704,0.0,0.0,2013-09-02,2013,9,2
1705,0.0,0.0,2013-09-03,2013,9,3
1706,0.0,0.0,2013-09-04,2013,9,4
1707,0.0,0.0,2013-09-05,2013,9,5
1708,0.0,0.0,2013-09-06,2013,9,6
1709,0.0,0.0,2013-09-07,2013,9,7
1710,0.0,0.0,2013-09-08,2013,9,8
1711,0.0,0.0,2013-09-09,2013,9,9
1712,0.0,0.0,2013-09-10,2013,9,10
1713,0.0,0.0,2013-09-11,2013,9,11
1714,0.0,0.0,2013-09-12,2013,9,12
1715,0.0,0.0,2013-09-13,2013,9,13
1716,0.0,0.0,2013-09-14,2013,9,14
1717,0.0,0.0,2013-09-15,2013,9,15
1718,0.0,0.0,2013-09-16,2013,9,16
1719,0.0,0.0,2013-09-17,2013,9,17
1720,0.0,0.0,2013-09-18,2013,9,18
1721,0.0,0.0,2013-09-19,2013,9,19
1722,0.0,0.0,2013-09-20,2013,9,20
1723,0.0,0.0,2013-09-21,2013,9,21
1724,0.0,0.0,2013-09-22,2013,9,22
1725,0.0,0.0,2013-09-23,2013,9,23
1726,0.0,0.0,2013-09-24,2013,9,24
1727,0.0,0.0,2013-09-25,2013,9,25
1728,0.0,0.0,2013-09-26,2013,9,26
1729,0.0,0.0,2013-09-27,2013,9,27
1730,0.0,0.0,2013-09-28,2013,9,28
1731,0.0,0.0,2013-09-29,2013,9,29
1732,0.0,0.0,2013-09-30,2013,9,30
1733,0.0,0.0,2013-10-01,2013,10,1
1734,0.0,0.0,2013-10-02,2013,10,2
1735,0.0,0.0,2013-10-03,2013,10,3
1736,0.0,0.0,2013-10-04,2013,10,4
1737,0.0,0.0,2013-10-05,2013,10,5
1738,0.0,0.0,2013-10-06,2013,10,6
1739,0.0,0.0,2013-10-07,2013,10,7
1740,0.0,0.0,2013-10-08,2013,10,8
1741,0.0,0.0,2013-10-09,2013,10,9
1742,0.0,0.0,2013-10-10,2013,10,10
1743,0.0,0.0,2013-10-11,2013,10,11
1744,0.0,0.0,2013-10-12,2013,10,12
1745,0.0,0.0,2013-10-13,2013,10,13
1746,0.0,0.0,2013-10-14,2013,10,14
1747,0.0,0.0,2013-10-15,2013,10,15
1748,0.0,0.0,2013-10-16,2013,10,16
1749,0.0,0.0,2013-10-17,2013,10,17
1750,0.0,0.0,2013-10-18,2013,10,18
1751,0.0,0.0,2013-10-19,2013,10,19
1752,0.0,0.0,2013-10-20,2013,10,20
1753,0.0,0.0,2013-10-21,2013,10,21
1754,0.0,0.0,2013-10-22,2013,10,22
1755,0.0,0.0,2013-10-23,2013,10,23
1756,0.0,0.0,2013-10-24,2013,10,24
1757,0.0,0.0,2013-10-25,2013,10,25
1758,0.0,0.0,2013-10-26,2013,10,26
1759,0.0,0.0,2013-10-27,2013,10,27
1760,0.0,0.0,2013-10-28,2013,10,28
1761,0.0,0.0,2013-10-29,2013,10,29
1762,0.0,0.0,2013-10-30,2013,10,30
1763,0.0,0.0,2013-10-31,2013,10,31
1764,0.0,0.0,2013-11-01,2013,11,1
1765,0.0,0.0,2013-11-02,2013,11,2
1766,0.0,0.0,2013-11-03,2013,11,3
1767,0.0,0.0,2013-11-04,2013,11,4
1768,0.0,0.0,2013-11-05,2013,11,5
1769,0.0,0.0,2013-11-06,2013,11,6
1770,0.0,0.0,2013-11-07,2013,11,7
1771,0.0,0.0,2013-11-08,2013,11,8
1772,0.0,0.0,2013-11-09,2013,11,9
1773,0.0,0.0,2013-11-10,2013,11,10
1774,0.0,0.0,2013-11-11,2013,11,11
1775,0.0,0.0,2013-11-12,2013,11,12
1776,0.0,0.0,2013-11-13,2013,11,13
1777,0.0,0.0,2013-11-14,2013,11,14
1778,0.0,0.0,2013-11-15,2013,11,15
1779,0.0,0.0,2013-11-16,2013,11,16
1780,0.0,0.0,2013-11-17,2013,11,17
1781,0.0,0.0,2013-11-18,2013,11,18
1782,0.0,0.0,2013-11-19,2013,11,19
1783,77.61071758418512,77.61071758418512,2013-11-20,2013,11,20
1784,0.07684222968312805,0.07684222968312805,2013-11-21,2013,11,21
1785,0.0,0.0,2013-11-22,2013,11,22
1786,0.0,0.0,2013-11-23,2013,11,23
1787,0.0,0.0,2013-11-24,2013,11,24
1788,0.0,0.0,2013-11-25,2013,11,25
1789,0.0,0.0,2013-11-26,2013,11,26
1790,0.0,0.0,2013-11-27,2013,11,27
1791,0.0,0.0,2013-11-28,2013,11,28
1792,0.0,0.0,2013-11-29,2013,11,29
1793,0.0,0.0,2013-11-30,2013,11,30
1794,0.0,0.0,2013-12-01,2013,12,1
1795,0.0,0.0,2013-12-02,2013,12,2
1796,0.0,0.0,2013-12-03,2013,12,3
1797,0.0,0.0,2013-12-04,2013,12,4
1798,0.0,0.0,2013-12-05,2013,12,5
1799,0.0,0.0,2013-12-06,2013,12,6
1800,16.867596528949257,16.867596528949257,2013-12-07,2013,12,7
1801,0.0,0.0,2013-12-08,2013,12,8
1802,0.0,0.0,2013-12-09,2013,12,9
1803,0.0,0.0,2013-12-10,2013,12,10
1804,0.0,0.0,2013-12-11,2013,12,11
1805,0.0,0.0,2013-12-12,2013,12,12
1806,0.0,0.0,2013-12-13,2013,12,13
1807,0.0,0.0,2013-12-14,2013,12,14
1808,0.0,0.0,2013-12-15,2013,12,15
1809,0.0,0.0,2013-12-16,2013,12,16
1810,0.0,0.0,2013-12-17,2013,12,17
1811,0.0,0.0,2013-12-18,2013,12,18
1812,0.0,0.0,2013-12-19,2013,12,19
1813,0.0,0.0,2013-12-20,2013,12,20
1814,0.0,0.0,2013-12-21,2013,12,21
1815,0.0,0.0,2013-12-22,2013,12,22
1816,0.0,0.0,2013-12-23,2013,12,23
1817,0.0,0.0,2013-12-24,2013,12,24
1818,0.0,0.0,2013-12-25,2013,12,25
1819,0.0,0.0,2013-12-26,2013,12,26
1820,0.0,0.0,2013-12-27,2013,12,27
1821,0.0,0.0,2013-12-28,2013,12,28
1822,0.0,0.0,2013-12-29,2013,12,29
1823,0.0,0.0,2013-12-30,2013,12,30
1824,0.0,0.0,2013-12-31,2013,12,31
1825,0.0,0.0,2014-01-01,2014,1,1
1826,0.0,0.0,2014-01-02,2014,1,2
1827,0.0,0.0,2014-01-03,2014,1,3
1828,0.0,0.0,2014-01-04,2014,1,4
1829,0.0,0.0,2014-01-05,2014,1,5
1830,0.0,0.0,2014-01-06,2014,1,6
1831,0.0,0.0,2014-01-07,2014,1,7
1832,0.0,0.0,2014-01-08,2014,1,8
1833,0.0,0.0,2014-01-09,2014,1,9
1834,0.0,0.0,2014-01-10,2014,1,10
1835,0.0,0.0,2014-01-11,2014,1,11
1836,0.0,0.0,2014-01-12,2014,1,12
1837,0.0,0.0,2014-01-13,2014,1,13
1838,0.0,0.0,2014-01-14,2014,1,14
1839,0.0,0.0,2014-01-15,2014,1,15
1840,0.0,0.0,2014-01-16,2014,1,16
1841,0.0,0.0,2014-01-17,2014,1,17
1842,0.0,0.0,2014-01-18,2014,1,18
1843,0.0,0.0,2014-01-19,2014,1,19
1844,0.0,0.0,2014-01-20,2014,1,20
1845,0.0,0.0,2014-01-21,2014,1,21
1846,0.0,0.0,2014-01-22,2014,1,22
1847,0.0,0.0,2014-01-23,2014,1,23
1848,0.0,0.0,2014-01-24,2014,1,24
1849,0.0,0.0,2014-01-25,2014,1,25
1850,0.0,0.0,2014-01-26,2014,1,26
1851,0.0,0.0,2014-01-27,2014,1,27
1852,0.0,0.0,2014-01-28,2014,1,28
1853,0.0,0.0,2014-01-29,2014,1,29
1854,17.35097939870386,17.35097939870386,2014-01-30,2014,1,30
1855,22.114309795201933,22.114309795201933,2014-01-31,2014,1,31
1856,0.0,0.0,2014-02-01,2014,2,1
1857,0.0,0.0,2014-02-02,2014,2,2
1858,0.0,0.0,2014-02-03,2014,2,3
1859,0.0,0.0,2014-02-04,2014,2,4
1860,0.0,0.0,2014-02-05,2014,2,5
1861,0.0,0.0,2014-02-06,2014,2,6
1862,0.0,0.0,2014-02-07,2014,2,7
1863,0.016450259620118122,0.016450259620118122,2014-02-08,2014,2,8
1864,0.0,0.0,2014-02-09,2014,2,9
1865,0.0,0.0,2014-02-10,2014,2,10
1866,0.0,0.0,2014-02-11,2014,2,11
1867,0.0,0.0,2014-02-12,2014,2,12
1868,0.0,0.0,2014-02-13,2014,2,13
1869,0.0,0.0,2014-02-14,2014,2,14
1870,0.0,0.0,2014-02-15,2014,2,15
1871,3.3268165321636616,3.3268165321636616,2014-02-16,2014,2,16
1872,0.0,0.0,2014-02-17,2014,2,17
1873,0.0,0.0,2014-02-18,2014,2,18
1874,0.0,0.0,2014-02-19,2014,2,19
1875,0.0,0.0,2014-02-20,2014,2,20
1876,0.0,0.0,2014-02-21,2014,2,21
1877,0.0,0.0,2014-02-22,2014,2,22
1878,0.0,0.0,2014-02-23,2014,2,23
1879,0.0,0.0,2014-02-24,2014,2,24
1880,0.0,0.0,2014-02-25,2014,2,25
1881,0.0,0.0,2014-02-26,2014,2,26
1882,1.460350066376189,1.460350066376189,2014-02-27,2014,2,27
1883,0.0,0.0,2014-02-28,2014,2,28
1884,0.0,0.0,2014-03-01,2014,3,1
1885,0.0,0.0,2014-03-02,2014,3,2
1886,0.0,0.0,2014-03-03,2014,3,3
1887,0.9199024542105536,0.9199024542105536,2014-03-04,2014,3,4
1888,0.0,0.0,2014-03-05,2014,3,5
1889,7.54768745357147,7.54768745357147,2014-03-06,2014,3,6
1890,0.0,0.0,2014-03-07,2014,3,7
1891,0.0,0.0,2014-03-08,2014,3,8
1892,0.0,0.0,2014-03-09,2014,3,9
1893,0.0,0.0,2014-03-10,2014,3,10
1894,0.0,0.0,2014-03-11,2014,3,11
1895,0.0,0.0,2014-03-12,2014,3,12
1896,0.0,0.0,2014-03-13,2014,3,13
1897,0.0,0.0,2014-03-14,2014,3,14
1898,0.0,0.0,2014-03-15,2014,3,15
1899,0.0,0.0,2014-03-16,2014,3,16
1900,0.0,0.0,2014-03-17,2014,3,17
1901,0.0,0.0,2014-03-18,2014,3,18
1902,0.0,0.0,2014-03-19,2014,3,19
1903,0.0,0.0,2014-03-20,2014,3,20
1904,0.0,0.0,2014-03-21,2014,3,21
1905,0.0,0.0,2014-03-22,2014,3,22
1906,0.0,0.0,2014-03-23,2014,3,23
1907,0.0,0.0,2014-03-24,2014,3,24
1908,0.0,0.0,2014-03-25,2014,3,25
1909,0.0,0.0,2014-03-26,2014,3,26
1910,0.5604667416694402,0.5604667416694402,2014-03-27,2014,3,27
1911,0.0,0.0,2014-03-28,2014,3,28
1912,0.0,0.0,2014-03-29,2014,3,29
1913,0.0008790966257610483,0.0008790966257610483,2014-03-30,2014,3,30
1914,0.0,0.0,2014-03-31,2014,3,31
1915,0.09422406930964967,0.09422406930964967,2014-04-01,2014,4,1
1916,0.0,0.0,2014-04-02,2014,4,2
1917,0.0,0.0,2014-04-03,2014,4,3
1918,0.0,0.0,2014-04-04,2014,4,4
1919,0.0,0.0,2014-04-05,2014,4,5
1920,0.0,0.0,2014-04-06,2014,4,6
1921,0.0,0.0,2014-04-07,2014,4,7
1922,0.0,0.0,2014-04-08,2014,4,8
1923,0.0,0.0,2014-04-09,2014,4,9
1924,0.0,0.0,2014-04-10,2014,4,10
1925,0.0,0.0,2014-04-11,2014,4,11
1926,0.0,0.0,2014-04-12,2014,4,12
1927,0.0,0.0,2014-04-13,2014,4,13
1928,0.0,0.0,2014-04-14,2014,4,14
1929,0.0,0.0,2014-04-15,2014,4,15
1930,0.0,0.0,2014-04-16,2014,4,16
1931,0.0,0.0,2014-04-17,2014,4,17
1932,0.0,0.0,2014-04-18,2014,4,18
1933,0.0,0.0,2014-04-19,2014,4,19
1934,0.0,0.0,2014-04-20,2014,4,20
1935,0.0,0.0,2014-04-21,2014,4,21
1936,0.0,0.0,2014-04-22,2014,4,22
1937,0.0,0.0,2014-04-23,2014,4,23
1938,0.0,0.0,2014-04-24,2014,4,24
1939,0.0,0.0,2014-04-25,2014,4,25
1940,0.05357022398325473,0.05357022398325473,2014-04-26,2014,4,26
1941,0.0,0.0,2014-04-27,2014,4,27
1942,0.0,0.0,2014-04-28,2014,4,28
1943,0.0,0.0,2014-04-29,2014,4,29
1944,0.0,0.0,2014-04-30,2014,4,30
1945,0.0,0.0,2014-05-01,2014,5,1
1946,0.0,0.0,2014-05-02,2014,5,2
1947,0.0,0.0,2014-05-03,2014,5,3
1948,0.0,0.0,2014-05-04,2014,5,4
1949,0.0,0.0,2014-05-05,2014,5,5
1950,0.0,0.0,2014-05-06,2014,5,6
1951,0.0,0.0,2014-05-07,2014,5,7
1952,0.0,0.0,2014-05-08,2014,5,8
1953,0.0,0.0,2014-05-09,2014,5,9
1954,0.0,0.0,2014-05-10,2014,5,10
1955,0.0,0.0,2014-05-11,2014,5,11
1956,0.0,0.0,2014-05-12,2014,5,12
1957,0.0,0.0,2014-05-13,2014,5,13
1958,0.0,0.0,2014-05-14,2014,5,14
1959,0.0,0.0,2014-05-15,2014,5,15
1960,0.0,0.0,2014-05-16,2014,5,16
1961,0.0,0.0,2014-05-17,2014,5,17
1962,0.0,0.0,2014-05-18,2014,5,18
1963,0.0,0.0,2014-05-19,2014,5,19
1964,0.0,0.0,2014-05-20,2014,5,20
1965,0.0,0.0,2014-05-21,2014,5,21
1966,0.0,0.0,2014-05-22,2014,5,22
1967,0.0,0.0,2014-05-23,2014,5,23
1968,0.0,0.0,2014-05-24,2014,5,24
1969,0.0,0.0,2014-05-25,2014,5,25
1970,0.0,0.0,2014-05-26,2014,5,26
1971,0.0,0.0,2014-05-27,2014,5,27
1972,0.0,0.0,2014-05-28,2014,5,28
1973,0.0,0.0,2014-05-29,2014,5,29
1974,0.0,0.0,2014-05-30,2014,5,30
1975,0.0,0.0,2014-05-31,2014,5,31
1976,0.0,0.0,2014-06-01,2014,6,1
1977,0.0,0.0,2014-06-02,2014,6,2
1978,0.0,0.0,2014-06-03,2014,6,3
1979,0.0,0.0,2014-06-04,2014,6,4
1980,0.0,0.0,2014-06-05,2014,6,5
1981,0.0,0.0,2014-06-06,2014,6,6
1982,0.0,0.0,2014-06-07,2014,6,7
1983,0.0,0.0,2014-06-08,2014,6,8
1984,0.0,0.0,2014-06-09,2014,6,9
1985,0.0,0.0,2014-06-10,2014,6,10
1986,0.0,0.0,2014-06-11,2014,6,11
1987,0.0,0.0,2014-06-12,2014,6,12
1988,0.0,0.0,2014-06-13,2014,6,13
1989,0.0,0.0,2014-06-14,2014,6,14
1990,0.0,0.0,2014-06-15,2014,6,15
1991,0.0,0.0,2014-06-16,2014,6,16
1992,0.0,0.0,2014-06-17,2014,6,17
1993,0.0,0.0,2014-06-18,2014,6,18
1994,0.0,0.0,2014-06-19,2014,6,19
1995,0.0,0.0,2014-06-20,2014,6,20
1996,0.0,0.0,2014-06-21,2014,6,21
1997,0.0,0.0,2014-06-22,2014,6,22
1998,0.0,0.0,2014-06-23,2014,6,23
1999,0.0,0.0,2014-06-24,2014,6,24
2000,0.0,0.0,2014-06-25,2014,6,25
2001,0.0,0.0,2014-06-26,2014,6,26
2002,0.0,0.0,2014-06-27,2014,6,27
2003,0.0,0.0,2014-06-28,2014,6,28
2004,0.0,0.0,2014-06-29,2014,6,29
2005,0.0,0.0,2014-06-30,2014,6,30
2006,0.0,0.0,2014-07-01,2014,7,1
2007,0.0,0.0,2014-07-02,2014,7,2
2008,0.0,0.0,2014-07-03,2014,7,3
2009,0.0,0.0,2014-07-04,2014,7,4
2010,0.0,0.0,2014-07-05,2014,7,5
2011,0.0,0.0,2014-07-06,2014,7,6
2012,0.0,0.0,2014-07-07,2014,7,7
2013,0.0,0.0,2014-07-08,2014,7,8
2014,0.0,0.0,2014-07-09,2014,7,9
2015,0.0,0.0,2014-07-10,2014,7,10
2016,0.0,0.0,2014-07-11,2014,7,11
2017,0.0,0.0,2014-07-12,2014,7,12
2018,0.0,0.0,2014-07-13,2014,7,13
2019,0.0,0.0,2014-07-14,2014,7,14
2020,0.0,0.0,2014-07-15,2014,7,15
2021,0.0,0.0,2014-07-16,2014,7,16
2022,0.0,0.0,2014-07-17,2014,7,17
2023,0.0,0.0,2014-07-18,2014,7,18
2024,0.0,0.0,2014-07-19,2014,7,19
2025,0.0,0.0,2014-07-20,2014,7,20
2026,0.0,0.0,2014-07-21,2014,7,21
2027,0.0,0.0,2014-07-22,2014,7,22
2028,0.0,0.0,2014-07-23,2014,7,23
2029,0.0,0.0,2014-07-24,2014,7,24
2030,0.0,0.0,2014-07-25,2014,7,25
2031,0.0,0.0,2014-07-26,2014,7,26
2032,0.0,0.0,2014-07-27,2014,7,27
2033,0.0,0.0,2014-07-28,2014,7,28
2034,0.0,0.0,2014-07-29,2014,7,29
2035,0.0,0.0,2014-07-30,2014,7,30
2036,0.0,0.0,2014-07-31,2014,7,31
2037,0.0,0.0,2014-08-01,2014,8,1
2038,0.0,0.0,2014-08-02,2014,8,2
2039,0.0,0.0,2014-08-03,2014,8,3
2040,0.0,0.0,2014-08-04,2014,8,4
2041,0.0,0.0,2014-08-05,2014,8,5
2042,0.0,0.0,2014-08-06,2014,8,6
2043,0.0,0.0,2014-08-07,2014,8,7
2044,0.0,0.0,2014-08-08,2014,8,8
2045,0.0,0.0,2014-08-09,2014,8,9
2046,0.0,0.0,2014-08-10,2014,8,10
2047,0.0,0.0,2014-08-11,2014,8,11
2048,0.0,0.0,2014-08-12,2014,8,12
2049,0.0,0.0,2014-08-13,2014,8,13
2050,0.0,0.0,2014-08-14,2014,8,14
2051,0.0,0.0,2014-08-15,2014,8,15
2052,0.0,0.0,2014-08-16,2014,8,16
2053,0.0,0.0,2014-08-17,2014,8,17
2054,0.0,0.0,2014-08-18,2014,8,18
2055,0.0,0.0,2014-08-19,2014,8,19
2056,0.0,0.0,2014-08-20,2014,8,20
2057,0.0,0.0,2014-08-21,2014,8,21
2058,0.0,0.0,2014-08-22,2014,8,22
2059,0.0,0.0,2014-08-23,2014,8,23
2060,0.0,0.0,2014-08-24,2014,8,24
2061,0.0,0.0,2014-08-25,2014,8,25
2062,0.0,0.0,2014-08-26,2014,8,26
2063,0.0,0.0,2014-08-27,2014,8,27
2064,0.0,0.0,2014-08-28,2014,8,28
2065,0.0,0.0,2014-08-29,2014,8,29
2066,0.0,0.0,2014-08-30,2014,8,30
2067,0.0,0.0,2014-08-31,2014,8,31
2068,0.0,0.0,2014-09-01,2014,9,1
2069,0.0,0.0,2014-09-02,2014,9,2
2070,0.0,0.0,2014-09-03,2014,9,3
2071,0.0,0.0,2014-09-04,2014,9,4
2072,0.0,0.0,2014-09-05,2014,9,5
2073,0.0,0.0,2014-09-06,2014,9,6
2074,0.0,0.0,2014-09-07,2014,9,7
2075,0.0,0.0,2014-09-08,2014,9,8
2076,0.0,0.0,2014-09-09,2014,9,9
2077,0.0,0.0,2014-09-10,2014,9,10
2078,0.0,0.0,2014-09-11,2014,9,11
2079,0.0,0.0,2014-09-12,2014,9,12
2080,0.0,0.0,2014-09-13,2014,9,13
2081,0.0,0.0,2014-09-14,2014,9,14
2082,0.0,0.0,2014-09-15,2014,9,15
2083,0.0,0.0,2014-09-16,2014,9,16
2084,0.0,0.0,2014-09-17,2014,9,17
2085,0.0,0.0,2014-09-18,2014,9,18
2086,0.0,0.0,2014-09-19,2014,9,19
2087,0.0,0.0,2014-09-20,2014,9,20
2088,0.0,0.0,2014-09-21,2014,9,21
2089,0.0,0.0,2014-09-22,2014,9,22
2090,0.0,0.0,2014-09-23,2014,9,23
2091,0.0,0.0,2014-09-24,2014,9,24
2092,0.0,0.0,2014-09-25,2014,9,25
2093,0.0,0.0,2014-09-26,2014,9,26
2094,0.0,0.0,2014-09-27,2014,9,27
2095,0.0,0.0,2014-09-28,2014,9,28
2096,0.0,0.0,2014-09-29,2014,9,29
2097,0.0,0.0,2014-09-30,2014,9,30
2098,0.0,0.0,2014-10-01,2014,10,1
2099,0.0,0.0,2014-10-02,2014,10,2
2100,0.0,0.0,2014-10-03,2014,10,3
2101,0.0,0.0,2014-10-04,2014,10,4
2102,0.0,0.0,2014-10-05,2014,10,5
2103,0.0,0.0,2014-10-06,2014,10,6
2104,0.0,0.0,2014-10-07,2014,10,7
2105,0.0,0.0,2014-10-08,2014,10,8
2106,0.0,0.0,2014-10-09,2014,10,9
2107,0.0,0.0,2014-10-10,2014,10,10
2108,0.0,0.0,2014-10-11,2014,10,11
2109,0.0,0.0,2014-10-12,2014,10,12
2110,0.0,0.0,2014-10-13,2014,10,13
2111,0.0,0.0,2014-10-14,2014,10,14
2112,0.0,0.0,2014-10-15,2014,10,15
2113,0.0,0.0,2014-10-16,2014,10,16
2114,0.0,0.0,2014-10-17,2014,10,17
2115,0.0,0.0,2014-10-18,2014,10,18
2116,0.0,0.0,2014-10-19,2014,10,19
2117,0.0,0.0,2014-10-20,2014,10,20
2118,0.0,0.0,2014-10-21,2014,10,21
2119,0.0,0.0,2014-10-22,2014,10,22
2120,0.0,0.0,2014-10-23,2014,10,23
2121,0.0,0.0,2014-10-24,2014,10,24
2122,0.0,0.0,2014-10-25,2014,10,25
2123,0.0,0.0,2014-10-26,2014,10,26
2124,0.0,0.0,2014-10-27,2014,10,27
2125,0.0,0.0,2014-10-28,2014,10,28
2126,0.0,0.0,2014-10-29,2014,10,29
2127,0.0,0.0,2014-10-30,2014,10,30
2128,0.0,0.0,2014-10-31,2014,10,31
2129,22.64479431227561,22.64479431227561,2014-11-01,2014,11,1
2130,0.0,0.0,2014-11-02,2014,11,2
2131,0.0,0.0,2014-11-03,2014,11,3
2132,0.0,0.0,2014-11-04,2014,11,4
2133,0.0,0.0,2014-11-05,2014,11,5
2134,0.0,0.0,2014-11-06,2014,11,6
2135,0.0,0.0,2014-11-07,2014,11,7
2136,0.0,0.0,2014-11-08,2014,11,8
2137,0.0,0.0,2014-11-09,2014,11,9
2138,0.0,0.0,2014-11-10,2014,11,10
2139,0.0,0.0,2014-11-11,2014,11,11
2140,0.0,0.0,2014-11-12,2014,11,12
2141,0.0,0.0,2014-11-13,2014,11,13
2142,0.0,0.0,2014-11-14,2014,11,14
2143,0.0,0.0,2014-11-15,2014,11,15
2144,0.0,0.0,2014-11-16,2014,11,16
2145,0.0,0.0,2014-11-17,2014,11,17
2146,0.0,0.0,2014-11-18,2014,11,18
2147,0.0,0.0,2014-11-19,2014,11,19
2148,0.0,0.0,2014-11-20,2014,11,20
2149,0.0,0.0,2014-11-21,2014,11,21
2150,0.0,0.0,2014-11-22,2014,11,22
2151,0.0,0.0,2014-11-23,2014,11,23
2152,0.0,0.0,2014-11-24,2014,11,24
2153,0.0,0.0,2014-11-25,2014,11,25
2154,0.0,0.0,2014-11-26,2014,11,26
2155,0.0,0.0,2014-11-27,2014,11,27
2156,0.0,0.0,2014-11-28,2014,11,28
2157,28.599511663606226,28.599511663606226,2014-11-29,2014,11,29
2158,0.0,0.0,2014-11-30,2014,11,30
2159,0.32568561857672745,0.32568561857672745,2014-12-01,2014,12,1
2160,0.0,0.0,2014-12-02,2014,12,2
2161,0.014760950805689243,0.014760950805689243,2014-12-03,2014,12,3
2162,0.0,0.0,2014-12-04,2014,12,4
2163,0.0,0.0,2014-12-05,2014,12,5
2164,0.5828148211892538,0.5828148211892538,2014-12-06,2014,12,6
2165,0.0,0.0,2014-12-07,2014,12,7
2166,0.0,0.0,2014-12-08,2014,12,8
2167,0.0,0.0,2014-12-09,2014,12,9
2168,0.0,0.0,2014-12-10,2014,12,10
2169,0.0,0.0,2014-12-11,2014,12,11
2170,0.0,0.0,2014-12-12,2014,12,12
2171,0.0,0.0,2014-12-13,2014,12,13
2172,0.0,0.0,2014-12-14,2014,12,14
2173,0.0,0.0,2014-12-15,2014,12,15
2174,0.0012596011354188152,0.0012596011354188152,2014-12-16,2014,12,16
2175,0.019146593300624022,0.019146593300624022,2014-12-17,2014,12,17
2176,0.37100173755019344,0.37100173755019344,2014-12-18,2014,12,18
2177,0.0,0.0,2014-12-19,2014,12,19
2178,0.0012267990225172836,0.0012267990225172836,2014-12-20,2014,12,20
2179,0.0,0.0,2014-12-21,2014,12,21
2180,0.0,0.0,2014-12-22,2014,12,22
2181,0.0,0.0,2014-12-23,2014,12,23
2182,0.0,0.0,2014-12-24,2014,12,24
2183,0.0,0.0,2014-12-25,2014,12,25
2184,0.0,0.0,2014-12-26,2014,12,26
2185,0.0,0.0,2014-12-27,2014,12,27
2186,0.0,0.0,2014-12-28,2014,12,28
2187,0.0,0.0,2014-12-29,2014,12,29
2188,0.0,0.0,2014-12-30,2014,12,30
2189,0.0,0.0,2014-12-31,2014,12,31
2190,0.0,0.0,2015-01-01,2015,1,1
2191,0.0,0.0,2015-01-02,2015,1,2
2192,0.0,0.0,2015-01-03,2015,1,3
2193,0.0,0.0,2015-01-04,2015,1,4
2194,0.0,0.0,2015-01-05,2015,1,5
2195,0.0,0.0,2015-01-06,2015,1,6
2196,0.0,0.0,2015-01-07,2015,1,7
2197,0.0,0.0,2015-01-08,2015,1,8
2198,0.0,0.0,2015-01-09,2015,1,9
2199,0.0,0.0,2015-01-10,2015,1,10
2200,0.0,0.0,2015-01-11,2015,1,11
2201,0.0,0.0,2015-01-12,2015,1,12
2202,0.0,0.0,2015-01-13,2015,1,13
2203,0.0,0.0,2015-01-14,2015,1,14
2204,0.0,0.0,2015-01-15,2015,1,15
2205,0.0,0.0,2015-01-16,2015,1,16
2206,0.0,0.0,2015-01-17,2015,1,17
2207,0.0,0.0,2015-01-18,2015,1,18
2208,0.0,0.0,2015-01-19,2015,1,19
2209,0.0,0.0,2015-01-20,2015,1,20
2210,0.0,0.0,2015-01-21,2015,1,21
2211,0.0,0.0,2015-01-22,2015,1,22
2212,0.0,0.0,2015-01-23,2015,1,23
2213,0.0,0.0,2015-01-24,2015,1,24
2214,0.0,0.0,2015-01-25,2015,1,25
2215,0.0,0.0,2015-01-26,2015,1,26
2216,0.0,0.0,2015-01-27,2015,1,27
2217,0.0,0.0,2015-01-28,2015,1,28
2218,0.0,0.0,2015-01-29,2015,1,29
2219,0.0,0.0,2015-01-30,2015,1,30
2220,0.0,0.0,2015-01-31,2015,1,31
2221,0.0,0.0,2015-02-01,2015,2,1
2222,0.0,0.0,2015-02-02,2015,2,2
2223,0.0,0.0,2015-02-03,2015,2,3
2224,0.0,0.0,2015-02-04,2015,2,4
2225,0.0,0.0,2015-02-05,2015,2,5
