datetime,subcatchment_S53_Runoff_rate,subcatchment_S54_Runoff_rate,subcatchment_S68_Runoff_rate,subcatchment_S70_Runoff_rate,subcatchment_S71_Runoff_rate,subcatchment_S74_Runoff_rate,subcatchment_S75_Runoff_rate,subcatchment_S76_Runoff_rate,subcatchment_S78_Runoff_rate,subcatchment_S79_Runoff_rate,subcatchment_S82_Runoff_rate,subcatchment_S84_Runoff_rate,subcatchment_S85_Runoff_rate,subcatchment_S86_Runoff_rate,subcatchment_S89_Runoff_rate,subcatchment_S91_Runoff_rate,subcatchment_S92_Runoff_rate,subcatchment_S93_Runoff_rate,subcatchment_S94_Runoff_rate,subcatchment_S95_Runoff_rate,subcatchment_S96_Runoff_rate,subcatchment_S97_Runoff_rate,subcatchment_S98_Runoff_rate,subcatchment_S99_Runoff_rate,subcatchment_S102_Runoff_rate,subcatchment_S103_Runoff_rate,subcatchment_S101_Runoff_rate,subcatchment_S108_Runoff_rate,runf_sum,date,year,month,day
2017-03-05,0.050990130805568294,0.1604690355681201,0.11205687985473527,0.014409655217310064,0.07336166178084265,0.10087842816620139,0.06367377448266726,0.034293269368325364,0.1746233810713416,0.0613130810724831,0.18173184994986638,0.16487546745152612,0.1971465545413882,0.20249823002699585,0.1202929503315096,0.1542563202034544,0.15361700655149915,0.10881779386851127,0.11675251784512355,0.21648392159982657,0.12407753766173657,0.04293176630914959,0.06751945862894085,0.061327661613009433,0.014087958042567293,0.21275545016325545,0.6067078313225324,0.1198259623286279,3.711775535827116,2017-03-05,2017,3,5
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-06,2017,3,6
2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-07,2017,3,7
2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-08,2017,3,8
2017-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-09,2017,3,9
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-10,2017,3,10
2017-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-11,2017,3,11
2017-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-12,2017,3,12
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-13,2017,3,13
2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-14,2017,3,14
2017-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-15,2017,3,15
2017-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-16,2017,3,16
2017-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-17,2017,3,17
2017-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-18,2017,3,18
2017-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-19,2017,3,19
2017-03-20,0.06593013619513584,0.11023101053368885,0.07138473756870026,0.02254562240573514,0.08413645926932296,0.09603033522135622,0.08617806638121443,0.046987115378320184,0.10151407478230927,0.07006050814929526,0.14048512762401044,0.1941490954541784,0.11345811576733665,0.16416737793582478,0.096780556643685,0.09935098428080061,0.13946501182871593,0.13035425033401082,0.1137903729703996,0.12405763633098027,0.13951280880249342,0.057939603624461995,0.07517098834648665,0.06955137956880322,0.01632935190866045,0.10678272661926136,0.3711949855051273,0.08675779080551362,2.9942962302358285,2017-03-20,2017,3,20
2017-03-21,0.3236311733307737,0.92592662250085,0.6574026853045621,0.0845007518960963,0.4652418065308799,0.5833732793959915,0.4016577988103959,0.20999615893273782,1.0107234877522808,0.38201993455593314,1.0323706995490296,0.9140700083002697,1.1330827447063612,1.1235749001396067,0.6874485989260435,0.8870263740068836,0.8597866879726954,0.6234462313620035,0.6714175122532731,1.2264952597374728,0.7070072660309147,0.26625435263774855,0.427601945819856,0.3831115735176205,0.08737150071532165,1.2317252346252585,3.4903736030568933,0.6819260808571039,21.478564273224855,2017-03-21,2017,3,21
2017-03-22,0.4113122186926913,0.9773966823933034,0.6876216852415127,0.240298436915619,0.5408437125592205,0.6573694097543943,0.5149393514400621,0.3007953527444875,1.0394639056982777,0.4542915090368008,1.1034184388694697,1.0972898087002547,1.1583456800412708,1.212904840964657,0.7505687406595598,0.9268894918009886,0.9592158665814008,0.7743273173379386,0.7611740291408238,1.253925386790627,0.8452189566618739,0.3634020390183042,0.498847255954569,0.4533516361578241,0.1046568704043067,1.2462564068956399,3.6002759646415656,0.7314449589588702,23.665845954056312,2017-03-22,2017,3,22
2017-03-23,0.0,0.003592125898861748,0.0028690181281260533,0.0,0.0,0.0,0.0,0.0,0.007963802214980492,0.0,0.00346090613075841,0.0,0.00917246292212455,0.0032891202222731885,0.0,0.003703368353446228,0.0,0.0,0.0,0.012507775224860261,0.0,0.0,0.0,0.0,0.0,0.014671684660377974,0.02639360790822992,0.0,0.08762387166403882,2017-03-23,2017,3,23
2017-03-24,0.08889435253995712,0.23626890318644853,0.16293583736263664,0.022724763513030995,0.1249736952471875,0.15279215211586936,0.11101967577966278,0.060160403667902596,0.25253996968225606,0.10173697753853754,0.26492474192926063,0.25322532378639284,0.28139941797597084,0.2921669908561311,0.1767761252867046,0.2236330973455408,0.2272758138517931,0.17380753798342732,0.17968483206733676,0.30508210014245557,0.1938652207059905,0.0750765524084367,0.1149841989015161,0.1042798703068315,0.023394878738210417,0.30344316840035795,0.8764815734828469,0.1745430082136898,5.558091183016383,2017-03-24,2017,3,24
2017-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-25,2017,3,25
2017-03-26,0.051060943042922226,0.10013370561230474,0.0670155530458562,0.015369609123025998,0.06623745533237912,0.07798037461165301,0.06425519987375698,0.035559564755855456,0.09770471823523173,0.05620348584567703,0.1187125733934505,0.14198610442347415,0.1074818396619163,0.13545401621234124,0.08291739676524205,0.09214828290296449,0.11245541907051798,0.0979798898301628,0.09148110792774367,0.11713646257612724,0.10669289084002426,0.04407758893387005,0.06106054720410225,0.05599279910188615,0.013014262506198852,0.1078725759297971,0.34500010190189956,0.0770575675049623,2.5400420361653437,2017-03-26,2017,3,26
2017-03-27,0.01672416516267607,0.07927580239897661,0.058359382313963676,0.0,0.027065822429028743,0.039029223412634574,0.020304331781770837,0.008496873528919025,0.09441109898405392,0.02171779748611515,0.08451834455051793,0.050672837623645196,0.10646627958293911,0.08837465302883535,0.052652892101424494,0.07752623871251232,0.06142877255168899,0.03241179285950659,0.04405839678446322,0.11752271690293883,0.038508022568100694,0.01088174851070371,0.02479997410178211,0.021952091537362085,0.004892001695105025,0.12301181685796495,0.3222274281917034,0.05482342744522794,1.6821139331045607,2017-03-27,2017,3,27
2017-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-28,2017,3,28
2017-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-29,2017,3,29
2017-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-30,2017,3,30
2017-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-31,2017,3,31
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01,2017,4,1
2017-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-02,2017,4,2
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-03,2017,4,3
2017-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-04,2017,4,4
2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-05,2017,4,5
2017-04-06,0.31314613157239446,0.7312992927111542,0.4988324901064899,0.09644238741476985,0.42754349603420244,0.5207922256736964,0.39408695200638977,0.21149385840505905,0.7435283279399154,0.35790761473123844,0.8454091933066581,0.894240298198445,0.8229334352770417,0.9535286218177466,0.5791961838518824,0.6829565033025344,0.7586184223640734,0.606649817216755,0.6055473286472113,0.8946446725023846,0.6731646816720075,0.2641725951390641,0.3935433848204175,0.3578025855549643,0.08233733668234174,0.8493957605642647,2.603720838859789,0.5510395795155311,17.71397401588842,2017-04-06,2017,4,6
2017-04-07,0.49685306774175403,1.3736232352161286,0.9756251950630862,0.14621436600134113,0.7086401196756584,0.8786194588914619,0.6183038084268412,0.32840831875615517,1.492523312184053,0.5850177700442089,1.534267847194975,1.4116815042455613,1.6700040567078405,1.674614175011932,1.0250059934993223,1.3119926124238148,1.294437960947256,0.9676075296032831,1.0136447939538746,1.8074658261850638,1.0864226116879905,0.41346083770305764,0.6515732202528298,0.5887775701078537,0.13277678169114798,1.8205947106881106,5.152394998845878,1.0136721202760348,32.174223803026514,2017-04-07,2017,4,7
2017-04-08,0.40458044427432116,0.871666424981562,0.6182905687145489,0.35939606840461136,0.5008734779986483,0.5949191200326649,0.49926347924856823,0.32281766583737315,0.9385593847750447,0.4298820034501121,0.9720584274913943,0.9638012847944576,1.0482165389744629,1.0568996473865202,0.666380188827439,0.8305776250329009,0.8462527095087394,0.7112904945498729,0.684975262747018,1.1334721857830792,0.7642050635680392,0.37664382190607754,0.46414871168819954,0.4280979690160431,0.10069991360915576,1.146663425565592,3.2359588515222555,0.6519560883519034,21.622546848040603,2017-04-08,2017,4,8
2017-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-09,2017,4,9
2017-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-10,2017,4,10
2017-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-11,2017,4,11
2017-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005697206405369724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005697206405369724,2017-04-12,2017,4,12
2017-04-13,0.09026217802604367,0.24758497832728507,0.16807031255097718,0.022553714837722706,0.1305786316309076,0.16355157508015933,0.12175734102408386,0.0605097020766926,0.25907957550582855,0.10719746853453274,0.28238496338648506,0.2790368836476307,0.29081966771898854,0.3127467547505431,0.18344619864940717,0.23084923050463232,0.24166737991083062,0.1894805712645535,0.18995293212898873,0.3155599287176147,0.21205853377423836,0.07788777438507605,0.12023311702251875,0.10707908832905619,0.02470173273139887,0.30790267801112575,0.9101880852235856,0.1792891269547541,5.826430124705661,2017-04-13,2017,4,13
2017-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-14,2017,4,14
2017-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-15,2017,4,15
2017-04-16,0.12173557401407166,0.29955340839483696,0.20551837975042725,0.03312146192852755,0.17012208909524634,0.20881569972156772,0.15835398641816154,0.0843368266946707,0.30774153893574907,0.14260573123057357,0.3432926910242659,0.35763052728639816,0.34168487051762825,0.381797453925693,0.2314923427038918,0.2790801229484223,0.3044597961503312,0.2461887415628302,0.2426923889587349,0.3737561151773729,0.27131071067614776,0.10459698234686635,0.156607510512085,0.14249837716673605,0.03223948048843186,0.35824510993601766,1.0816050439081693,0.2232661707589761,7.2043491322328315,2017-04-16,2017,4,16
2017-04-17,0.052570858845857334,0.15654855823048158,0.10827013377613443,0.008799051707299397,0.07489435528441611,0.10008014318367417,0.06823997444351981,0.029688147000286286,0.1807372461359759,0.06253854660559195,0.17833179226160892,0.1717574791852835,0.20240974937634662,0.19837282010126955,0.11386463975876256,0.14914323591969644,0.14640329293283028,0.11166495295482116,0.11597044993693592,0.22437590389195633,0.1271566763197224,0.039593458662282505,0.0689188300138294,0.06255961193029448,0.013790067199645647,0.22494548496464267,0.6233079669150979,0.11377896243106786,3.7287123899693304,2017-04-17,2017,4,17
2017-04-18,0.03128908982586375,0.09150588052944628,0.06457496434117556,0.0,0.04376633705459075,0.056978101972298675,0.038966781738307595,0.01860901837823284,0.10129302686619512,0.036370857130660246,0.10255974747039992,0.09062001390148765,0.1131558537782294,0.11197815756313853,0.06612660855035521,0.08707589737147485,0.08633404410829235,0.0602187050918092,0.06570508827258423,0.12255312499672713,0.06741980538163624,0.026214137020969953,0.040252472683265775,0.03642652379869929,0.00833939955476781,0.1221151413905761,0.3503264500200764,0.0678574820606105,2.108632710851871,2017-04-18,2017,4,18
2017-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-19,2017,4,19
2017-04-20,0.0,0.006148086391851126,0.0,0.0,0.0,0.0027677923141234337,0.0,0.0,0.005741115323273678,0.0,0.007445867669752663,0.013343681116297615,0.006270913226231736,0.011341394804804804,0.0027711386187695914,0.005574075249887957,0.009810298618113599,0.006764774159291273,0.005906185777073156,0.006854057897935335,0.009924235529139139,0.0,0.0,0.0,0.0,0.003179213093196471,0.02046266008291444,0.0,0.12430548987265602,2017-04-20,2017,4,20
2017-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-21,2017,4,21
2017-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-22,2017,4,22
2017-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-23,2017,4,23
2017-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-24,2017,4,24
2017-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-25,2017,4,25
2017-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-26,2017,4,26
2017-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-27,2017,4,27
2017-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-28,2017,4,28
2017-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-29,2017,4,29
2017-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-30,2017,4,30
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-01,2017,5,1
2017-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-02,2017,5,2
2017-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-03,2017,5,3
2017-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-04,2017,5,4
2017-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-05,2017,5,5
2017-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-06,2017,5,6
2017-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-07,2017,5,7
2017-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-08,2017,5,8
2017-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-09,2017,5,9
2017-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-10,2017,5,10
2017-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-11,2017,5,11
2017-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-12,2017,5,12
2017-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-13,2017,5,13
2017-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-14,2017,5,14
2017-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-15,2017,5,15
2017-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-16,2017,5,16
2017-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-17,2017,5,17
2017-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-18,2017,5,18
2017-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-19,2017,5,19
2017-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-20,2017,5,20
2017-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-21,2017,5,21
2017-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-22,2017,5,22
2017-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-23,2017,5,23
2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-24,2017,5,24
2017-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-25,2017,5,25
